Model,item_upc,quantity,Products_price
IBIM3060-2,847841030601,9,50
RR7019-BK-OS,017036720062,0,8
PD3742-23,603912312447,3,27
MP3922-BK-LX,845830071536,0,10.95
MP3922-BK-SM,845830071529,0,10.95
SS100-63,646709100636,15,7.81
SS921-16,646709921163,31,8.32
PD2183-23,603912328875,15,35
PD4428-23,603912320497,0,26.5
PD3926-00,603912358049,0,21.5
PD4320-01,603912314397,26,18
PD4320-02,603912314403,26,19.5
PD4560-23,603912302912,21,17.5
DJ1090-10,782421018177,13,33.43
DJ1090-11,782421018184,13,41.22
PL5002-BK-OS,017036797064,10,5
MP810-BK-LX,845830043496,2,9
MP810-BK-SM,845830043458,2,9
MP444-AN-LX,845830048422,0,8
MP153-BK-L0,845830044080,7,11.5
MP153-BK-S0,845830044103,0,11.5
MP153-BK-X0,845830044110,3,11.5
MP4420-BK-SM,845830045230,0,9.5
MP4420-BL-LX,845830045278,0,9.5
MP4420-BL-SM,845830045285,0,9.5
MP4420-RD-LX,845830045254,0,9.5
MP4420-RD-SM,845830045261,0,9.5
MP442-BK-SM,845830041706,0,8.95
MP444-AN-SM,845830048415,0,8
MP5000-BK-OS,845830041690,0,5.75
MP801-BK-SM,845830043038,0,8
MP801-RD-LX,845830044394,0,8
MP801-RD-SM,845830044400,0,8
MP806-BK-OS,845830010535,0,5.75
MP818-BK-SM,845830043892,1,10
MP820-BK-LX,845830048255,2,9
MP820-BK-SM,845830048248,0,9
MP822-BK-LX,845830040488,1,8
MP822-BK-SM,845830040495,0,8
C7214-BK-X0,883124164908,3,6.75
PD4454-23,603912342819,17,30.5
PD3461-23,603912338850,19,16.5
PD3466-23,603912338904,13,27.5
PD4457-23,603912342857,6,12
RR1037-BK-ML,017036647277,2,2.5
RR1037-BK-SM,017036647284,0,2.5
MP0004-BK-OS,845830055451,0,8.95
MP0194-TQ-OS,845830062282,0,6
MP145232-BR-S0,845830073523,4,8.95
MP145232-BR-X0,845830073530,6,8.95
MP153-BK-M0,845830044097,5,11.5
MP421B,845830040525,7,7
MP4420-BK-LX,845830045247,0,9.5
MP442-BK-LX,845830041713,0,8.95
MP450-AN-OS,845830042109,0,6
MP454232-BR-SM,845830073554,0,7.95
MP801-BK-LX,845830043045,0,8
MP891-BK-OS,845830070379,1,15.95
MP9004-BK-SM,845830055529,0,13.95
PL25097-BK-1X,017036182754,10,7
PL25097-BK-OS,017036160417,1,6.5
PL27020-BK-1X,017036615955,5,5
PL27020-BK-OS,017036615917,6,4.5
PL27020-PK-OS,017036615924,0,4.5
PL27028-BK-1X,017036639586,10,6.5
PW1002,726633973329,19,3
RR1148-BK-ML,017036334344,5,3.5
RR1148-BK-SM,017036334788,0,3.5
RR7002-WH-OS,017036971853,9,3.5
RR7065-RD-OS,017036616983,5,7
SOH331-BK-44,760299053087,2,19.95
SOH331-RD-44,760299235360,3,19.95
SOH331-WH-42,760299053155,2,19.95
SOH331-WH-44,760299053162,6,19.95
PD3462-23,603912338867,12,17.5
PD5623-22,603912753394,7,37
SHTOU043BLK,8714273308580,0,11.95
C0100-BK-OS,883124084442,4,3.3
C0100-BK-X0,883124084459,0,3.3
C0100-RD-OS,883124084466,18,3.3
C0100-RD-X0,883124084473,4,3.3
C0100-WH-OS,883124084480,7,3.3
C0100-WH-X0,883124084497,9,3.3
SK1083,071819001083,13,14.6
SK1274,071819001274,119,8.35
SK1311,071819001311,23,11.7
SLQ-0991,894147009916,23,7
SS700-01,646709700010,28,8.75
8162-27,9781592335435,18,13.8
8162-38,9781592336456,17,16.19
8162-50,9781592336661,18,7.8
8162-52,9781592336647,73,7.8
8162-55,9781592337934,39,7.8
8468-09,9781618371614,65,9.6
8468-20,9781618372819,26,7.4
SY0303,9781626360303,9,7.4
SY2074,9781629142074,6,9.69
SY3274,9781632203274,3,11.43
SY3342,9781620873342,6,7.4
SY3440,9781634503440,29,8.57
SY4764,9781629144764,8,7.4
SY6114,9781620876114,1,9.69
KHE-BGD84,825156108642,12,6
KHE-BGR146,825156108437,54,3
SY5743,9781634505741,15,8.57
SE0374-00,716770035523,41,4.25
DJ1315-01,782421177409,6,12.59
HP2580,818631025800,38,4.6
BL05522,702730681749,28,4.214
BL26110,735380261108,25,5.488
BL12051,702730698006,13,6.993
BL12052,702730698013,39,6.993
PD5505-21,603912350005,13,27
PD5509-21,603912350180,11,29
PD5512-21,603912350036,9,24
SE6875-00,716770031471,19,16.5
SE6871-03,716770034762,19,20.95
DJ1090-16,782421031787,26,16.1
HP2917,818631029174,14,17.1
NSN-1130-17,657447094040,22,10
HP2995,818631029952,10,19.25
NOBT-W52BK,9342851002156,20,23.5
BL33311,735380333119,59,6.307
BL23110,735380231101,28,2.667
SE1233-12,716770017918,20,5.35
BL58110,735380581107,24,6.657
NSN-1130-13,657447094033,19,10
PD5501-21,603912349887,21,13.5
PD5501-29,603912349900,9,13.5
PD5502-29,603912349931,14,14.5
PD5504-29,603912349993,12,22
PD5506-21,603912350159,9,17.5
PD5508-21,603912350173,15,24
PD5508-29,603912350265,35,24
PD3366-21,603912160352,9,23
PD3360-21,603912329889,8,25
PD3360-29,603912329902,4,17.5
SE1563-30,716770092069,0,38.5
STR31307,4041937313074,4,89.78
HP2919,818631029198,9,17.1
HP3055,818631030552,12,12
HP3056,818631030569,18,12
PD5502-21,603912349917,8,14.5
PD5504-21,603912349979,17,22
PD5516-21,603912350340,13,22.5
PD3386-00,603912224184,8,35.5
INT032,854397006196,48,9.98
INT032-2,854397006189,39,7.48
INT039F-3ML,850000918108,192,1.25
INT040,854397006240,20,9.97
INT040F,854397006554,138,1.2
INT041F-3ML,850000918115,74,1.25
9876-22,894757001812,14,27.5
9876-24,894757001829,19,27.5
HP3250,818631032501,11,5.5
HP3255,818631032556,0,8
HP3280,818631032808,8,6.5
KHE-NVS98,825156109601,34,3.5
KL948,844915091537,8,13.25
VI-SC001,731882511567,73,3.85
SS700-03,646709700034,15,8.32
SS720-01,646709720018,22,5.83
PD4404-23,603912320220,17,7.5
PD2185-00,603912230635,17,36
DJ1471-06,782421017613,2,11.87
PD2107-00,603912131369,18,12.5
MY46621,4260152466215,2,81.4
DJ1471-09,782421017644,8,11.89
9982-04,716770057129,60,4
9982-05,716770057112,79,4
HP2352,818631023523,2,7.3
PD3260-20,603912294569,12,15
HP2969,818631029693,14,4
8127-43,609224031434,4,30.25
BL88373,819835021957,11,18.067
PD2154-23,603912311860,13,36
PD2138-00,603912209563,9,6.5
GW1818-SWPK-OS,723466525350,8,15.95
GW1872-DSBL-OS,723466525619,15,16.95
MP129236-BK-S0,845830073066,0,11.5
MP462236-BK-SM,845830073172,0,10.5
SHTMCG001TRA,8714273290496,5,35.95
SHTMCG002TRA,8714273290564,11,35.95
PD4405-23,603912320237,8,5.5
RR20004-RD-SM,017036681097,0,7
ET7822,758477200125,1640,3.4
PD3903-15,603912115505,18,5
LP6030875,3700436031421,19,14.5
PD4453-23,603912342611,9,11
PK027H,726633978331,4,8
PK027X,726633978355,6,8
RR20004-RD-ML,017036681080,0,7
STM4013-RD-OS,888208062682,4,4
STM4013-WH-OS,888208093105,8,4
SE1498-47,716770073716,20,18.75
SS324-03,646709324032,15,47.88
7911-13,646709412012,26,14.58
RR1001-PK-L0,017036749407,10,7
RR1001-PK-M0,017036749681,0,7
RR1001-PK-S0,017036749698,1,7
AA1008-BK-OS,883045908391,0,4.25
AA1010-BK-OS,883045908414,0,4.25
AA1011-BK-OS,883045908421,0,3.25
C7200-MR-L0,883124164373,2,22.44
PD4933-12,603912752175,4,37
PD4452-23,603912342390,13,12.5
SS200-01,646709200015,10,88
PD3464-23,603912338881,15,32
SS620-01,646709620011,27,14.36
SS691-03,646709691035,13,25.4
STR7930,4041937579302,1,33.53
SS620-51,646709620516,13,27.06
MP826-BK-OS,845830041522,0,8.5
MP9004-BK-LX,845830055512,0,13.95
MP420-BK-SM,845830040549,0,10
PD3865-15,603912361049,17,10.5
PD3865-23,603912361056,29,10.5
AA1005-BK-OS,883045908360,0,4.25
MP006-RD-M0,845830073448,0,12.95
SS100-27,646709100278,28,9.89
SS100-28,646709100285,44,9.68
7911-12,646709202019,58,36.83
FSG52421,5060057879061,13,11
KL300BL,844915090899,26,5.48
7909-01,646709690014,32,31.82
SS326-01,646709326012,9,30.59
7924-36,646709325015,28,29.66
SS100-00,646709100001,33,21.21
SS697-50,646709697501,10,33.56
SS620-50,646709620509,27,27.06
SS520-17,646709520175,44,16.45
SS770-19,646709770198,31,15.93
SS099-20,646709099206,27,12.91
SS099-23,646709099237,11,12.8
SS099-31,646709099312,29,8.75
SS480-01,646709480011,23,20.83
SS480-05,646709480059,26,24.97
SS480-31,646709480318,7,14.58
SS099-26,646709099268,5,13.43
SS480-03,646709480035,13,16.65
SS480-33,646709480332,8,14.58
SS480-30,646709480301,13,14.58
SS480-32,646709480325,28,14.58
NT0203,782631002034,65,9.3
SE1109-07,716770016287,21,6.25
SE1102-04,716770003980,13,4.85
SE1101-10,716770018083,24,5.45
SE1106-09,716770004031,28,4.6
SE1109-05,716770013002,21,5.85
SE1104-05,716770004000,25,7
SE1024-00,716770058669,15,20.35
SE0054-10,716770028792,20,11.2
HP2583,818631025831,28,4.6
WS2259,713079902259,52,8.8
WS2273,713079902273,93,6.59
HP2197,818631021970,42,4.5
MAS206,879959004502,50,3.5
MAS217,879959004533,23,3.5
MAS220,879959004557,19,3.5
MAS221,879959004571,28,3.5
MAS222,879959004564,21,3.5
MAS268,879959004519,22,3.5
7750-201,879959004373,43,3.5
7750-2022,879959004403,0,3.5
7750-203,879959004397,11,3.5
7750-204,879959004489,19,3.5
7750-207,879959004380,43,3.5
7750-209,814487024691,0,3.5
7750-210,814487024677,52,3.5
7750-211,814487024684,17,3.5
8280-31,814487020426,14,10
8280-39,898788000875,22,10
8280-M075,879959003253,32,10
INT043,854397006271,26,8.48
INT044,854397006288,28,8.48
INT045,854397006295,60,8.48
8280-36,879959003185,15,10
SE1008-00,716770003812,9,13.6
SE1018-00,716770015365,28,13.95
SE1020-00,716770056139,0,13.7
SE5675-10,716770091048,16,13
SE1009-00,716770021854,24,27.35
SE1030-00,716770014887,22,14.35
SE1565-15,716770090294,17,41.75
XRAE919,848518024220,10,29.412
BL10585,702730687017,24,10.738
BL10680,702730697955,21,7.364
BL10685,702730697948,21,7.35
SLQ-0996,894147009961,417,5
INT007-2,854397006066,97,6.98
INT007-8,854397006080,36,13
INT001,854397006004,53,12.48
INT001F,854397006462,0,1.25
8280-34,898788000882,12,10
8280-35,898788000950,21,10
INT033-2,854397006127,12,7.48
INT033F,854397006523,50,1.25
WS9043,713079909043,49,8.69
WS9104,713079909104,126,0.49
XRAC705,848518001351,12,14.56
SLQ-0998,894147009985,84,5.5
SLQ-036,894147000364,18,5.5
SLQ-035,894147000357,32,5.5
7634-02,894147000104,11,7
7634-01,894147000050,120,7
7634-03,894147000142,34,7
7634-04,894147000074,17,7
7634-05,894147000166,58,7
7634-06,894147000067,33,7
SLQ-0969,894147009695,51,5.5
SLQ-0997,894147009978,224,5
SLQ-131,894147001316,444,0.6
SLQ-0999,894147009992,118,5.5
SLQ-908,894147009084,17,5
SLQ-098,894147000982,17,6
INT035-8,854397006172,36,13.98
INT035-2,854397006158,36,7.48
INT007,854397006073,100,9.5
INT035,854397006165,88,10
DV1928,834838001997,23,11.07
DV1959,834838002000,32,15.5
7633-22,894147000241,31,8
7633-23,894147000289,51,8
7633-24,894147000296,39,8
7633-25,894147000500,78,8
SLQ-056,894147000562,9,6.5
ZOLO-BD,726633974463,15,10.5
ZOLO-DT,726633974470,13,10.5
ZOLO-F,726633974425,14,10.5
ZOLO-GF,726633974418,14,10.5
ZOLO-O,726633974449,14,10.5
ZOLO-PT,726633974456,11,10.5
BM-CC,817483010606,104,4.99
BL24162,735380241629,30,2.59
PD3250-23,603912294392,6,21.5
PD3259-23,603912294521,116,13.5
PD3260-15,603912294552,41,15
BL10070,735380100704,25,10.255
BL10071,735380100711,17,10.255
BL10073,735380100735,50,9.73
CN-09-0602-11,643380986375,10,19.86
IBIC3061-2,847841030618,0,50
DJ0200-00,782421100209,0,10.78
DJ0212-01,782421103903,16,13.46
DJ0212-03,782421104504,7,13.46
DJ0244-01,782421109806,13,7.56
DJ0244-02,782421110000,7,8.06
DJ0244-03,782421110208,22,9.7
DJ0244-04,782421110406,16,7.56
DJ0244-05,782421110604,33,8.06
DJ0244-06,782421110802,0,9.7
DJ0263-01,782421117009,6,12.7
DJ0266-01,782421118105,9,19.58
DJ0268-00,782421118808,0,38.63
DJ0268-01,782421119003,8,38.63
DJ0274-00,782421122805,0,35.01
DJ0279-31,782421555009,3,8.64
DJ0279-33,782421555207,8,9.5
DJ0283-01,782421550301,20,7.85
DJ0283-02,782421550400,17,7.85
DJ0283-03,782421932411,12,7.85
DJ0284-01,782421509507,23,7.85
DJ0284-03,782421931216,3,7.85
DJ0287-01,782421123901,20,13.38
DJ0287-02,782421124106,10,13.38
DJ0287-05,782421787714,36,13.38
DJ0287-06,782421932619,5,22.8
DJ0287-50,782421905316,16,22.28
DJ0288-10,782421930912,1,20.74
DJ0290-08,782421511807,11,8.63
DJ1015-00,782421432508,0,10.68
DJ1015-01,782421153403,7,9.37
DJ1015-06,782421154202,10,11.83
DJ1015-27,782421000349,4,42.54
DJ1015-28,782421000356,3,52.54
SE2644-30,716770055644,20,6.25
BL58703,735380587031,29,7.728
SE1932-01,716770039637,22,19.95
BL10030,735380100308,18,10.255
BL10031,735380100315,29,10.255
BL10033,735380100339,33,9.793
BL10090,735380100902,16,9.758
BL10091,735380100919,24,9.758
BL10093,735380100933,49,9.31
BL10120,735380101206,24,9.625
BL10121,735380101213,25,9.625
BL10123,735380101237,26,9.443
BL11310,702730698211,20,10.01
BL11312,702730698235,32,9.73
BL11320,702730698174,27,10.318
BL11322,702730698198,25,10.318
BL11353,735380113537,43,10.08
BL11393,735380113933,35,8.848
BL12053,735380120535,14,7.231
BL12057,819835022213,30,7.231
BL13620,819835023159,50,4.088
BL13621,819835023166,24,4.088
BL13723,819835022367,33,13.363
BL14603,819835021193,41,7.357
BL14606,819835021216,24,7.329
BL14607,819835021209,24,7.35
BL14623,819835023074,36,5.341
BL16420,735380164201,20,7.147
BL16421,702730697993,15,7.154
BL16422,735380164225,17,7.14
BL16460,735380164607,22,8.988
BL16462,735380164621,20,8.988
BL16483,702730699492,58,7.616
BL16493,702730699508,50,8.687
BL16513,702730699300,32,7.735
BL16523,702730699294,42,7.749
BL16563,702730699287,23,9.345
BL16583,702730699270,26,7.546
BL18601,702730699522,32,3.374
BL18701,702730699515,14,3.962
BL26113,735380261139,23,5.558
BL26117,819835022206,26,5.565
BL29110,819835021551,23,8.162
BL52393,702730699249,20,11.669
BL58113,735380581138,61,6.468
BL59500,819835021483,17,6.531
BL59600,819835021513,16,8.855
BL74807,702730682371,38,10.066
BL83713,702730682630,56,8.624
BL89700,819835021520,44,8.26
CN-09-0601-10,643380986368,19,19.86
DJ0279-08,782421472702,18,8.95
DJ0284-02,782421509408,14,7.85
DJ0735-01,782421024291,12,39.52
DJ0735-02,782421024307,8,39.52
DJ0735-03,782421024314,7,39.52
HP2750,818631027507,11,3.75
HP2751,818631027514,14,3.75
KL965,844915091667,11,5.48
NT2386-1,782631238617,12,11.3
PD2173-00,603912226188,8,24.5
PD3253-23,603912294422,21,15
PD3262-23,603912294729,14,30.5
PD5306-11,603912736663,9,12.5
PD5307-11,603912736731,9,12
PD5308-11,603912736687,4,15
PD5308-12,603912742305,11,15
PD5503-21,603912349948,13,18
PD5510-21,603912350197,7,34
PD5530-22,603912746495,6,12.5
PD5560-21,603912750775,18,24.5
PD5561-21,603912750812,8,27.5
PD5561-22,603912750829,2,27.5
SE0004-31,716770065094,14,4.45
SE0004-32,716770065100,18,4.45
SE1929-01,716770018342,19,19.95
SE2644-25,716770055651,29,6.25
DJ0616-00,782421661717,25,19.58
SE0379-11,716770017963,31,9.7
PD3255-20,603912294477,23,21
SE8366-14,716770023711,17,11.45
PD4429-23,603912320510,12,22
PD3367-21,603912173307,11,30
DJ3200-11,782421031084,6,12.75
SHTPMP001BLK,8714273291400,12,14.95
SHTPMP001RED,8714273291325,16,14.95
SHTPMP001TRA,8714273291318,14,14.95
SHTPMP003TRA,8714273291547,9,19.95
SE0633-04,716770016096,0,8.7
SE0727-14,716770026699,19,17.45
SE1329-04,716770032485,18,9.5
BL11311,702730698228,45,10.01
BL11321,702730698181,12,10.318
BL12603,819835022381,39,13.468
BL13413,819835022398,26,14.427
BL13483,819835022374,20,12.866
BL13493,819835022350,17,14.217
BL13713,819835022404,38,13.643
BL13813,819835022749,21,15.071
BL13823,819835023043,21,13.342
BL17433,819835020851,36,12.754
BL17437,819835020813,26,12.089
BL17463,819835020868,16,14.945
BL17467,819835020875,23,14.945
BL27463,819835021124,19,16.954
BL27467,819835020882,24,16.947
SE0372-00,716770064103,16,17.7
PD3366-12,603912160345,10,23
SE2656-55,716770059291,18,11.75
BMS31915,677613319159,0,7.09
BMS31916,677613319166,0,7.09
SHTPMP002BLK,8714273291530,15,17.95
SHTPMP002BLU,8714273291523,23,17.95
SHTPMP002TRA,8714273291462,9,17.95
SHTPMP004BLK,8714273291813,3,24.95
SHTPMP006TRA,8714273291899,12,27.95
BL23171,735380231712,0,2.667
PD3260-23,603912294576,15,15
BL16490,702730698617,35,8.631
BL16492,702730698594,27,8.61
DJ3202-05,782421054809,16,12.85
XRAF197,848518025791,26,17.53
NT1895-1,782631189513,14,15.95
BL61911,853858007598,42,5.677
BL77101,853858007956,39,7.364
BL91911,853858007444,33,4.536
SE1421-03,716770028242,40,4.35
8619-01,847878000264,40,6
8619-02,847878000257,33,6
8619-03,847878000240,31,6
BL06422,735380064228,47,6.447
BL12593,735380125936,27,11.704
BL16453,735380164539,25,13.258
BL16473,735380164737,21,13.279
BL26293,735380262938,44,9.002
BL26423,735380264239,21,19.376
BL26443,735380264437,21,22.456
BL26993,735380269937,48,9.954
BL55307,735380553074,27,16.765
PD3747-23,603912299502,9,9.5
PD4223-20,603912270600,29,11
PD4223-21,603912236859,29,11
PD4231-20,603912293715,24,30
PD4231-21,603912293708,6,30
PD4231-23,603912293692,15,30
SN95002,752875950026,2,1.6
SN95003,752875950033,18,1.6
SN95004,752875950040,41,1.6
SN95107,752875951078,83,1.6
SN95111,752875951115,87,1.51
SN95112,752875951122,0,2.25
SN95113,752875951139,0,2.25
SS730-01,646709730017,28,6.25
7624-02EA,016169070037,36,3.02
7629-02,605632860109,222,1.04
SS921-24,646709921248,23,6.84
SN95005,752875950057,31,8.82
NX1124,5060274221124,16,15
BL24110,735380241100,31,2.59
SE1007-20,716770068033,17,31
SE1021-00,716770023087,22,13.6
SE1034-00,716770018137,19,19.25
ET7819,758477200071,282,3.4
ET7818,758477200088,3786,3.4
PD3903-23,603912115413,12,5
XRAF448,848518028051,5,150.378
BM-JJP-C,817483013492,25,4.62
BM-JTS-C,817483013393,4,4.62
JI10102,603912747126,10,50
HP2338,818631023387,13,8.65
9855-01,818631022267,12,3.75
HP2304,818631023042,6,9.7
HP2336,818631023363,25,4
HP2483,818631024834,18,4
9849-01,818631022946,15,3.25
9849-02,818631023264,13,3.25
BMS87519,677613875198,0,27.3
NSN-0403-14,657447100130,9,18.7
NSN-0403-15,657447100147,16,18.7
PD3221-20,603912313680,9,30
PDRD239,603912296730,16,16.5
9876-34,894757001911,21,35
BI-014174,6959532310962,0,12.1
BI-014244,6959532312751,8,26.1
BI-014322,6959532314977,0,13.44
BI-014467-1,6959532319491,0,36.96
BI-014490,6959532319859,36,8.18
BI-014503,6959532319989,41,11.14
BI-040068,6959532322682,10,26.94
BL10180,735380101800,33,3.948
BL10181,735380101817,26,3.948
BL12610,819835022800,56,3.843
BL12615,819835022824,37,3.843
BL12620,819835022831,21,4.494
BL32291,819835021582,8,25.109
BL370815,850002870220,51,2.849
BL70815,853858007369,50,2.282
BL72815,853858007581,43,2.499
BL80231,819835021803,12,9.863
BL80232,819835021810,12,11.088
BL80238,819835021827,0,12.495
BL80805,819835022343,12,16.527
BL88371,819835021933,3,17.815
BL95610,735380956103,14,6.769
BL95630,735380956301,20,6.769
BL95845,819835020752,0,6.433
BM-LSR-BL,817483013560,22,4.52
BM-LSR-BU,817483013577,0,4.52
BM-LSX-BL,817483013591,36,4.52
BM-LSX-BU,817483013607,3,4.52
BM-PRO-BL,817483012815,12,6.02
BMS30532,677613305329,0,8.66
BMS30534,677613305343,0,8.66
BMS3-20416,677613320469,0,70.04
BMS3-20616,677613320667,13,32.41
BMS3-21516,677613321565,0,35.02
BMS87125,677613871251,0,18.46
BMS87225,677613872258,0,21
BMS87316,677613873163,0,20.13
BMS87516,677613875167,0,27.3
BMS87601,677613876010,0,31.34
BMS88125,677613881250,0,52.5
BMS88225,677613882257,0,96.25
BM-SL2-BL-110,817483012563,23,4.78
BM-SL2-G-110,817483012570,7,4.78
DJ0690-07,782421019310,0,8.64
DJ0690-08,782421019235,0,8.93
DJ0690-09,782421019242,11,9.19
DJ0690-12,782421019273,6,8.93
DJ0691-01,782421020460,9,14.93
DJ0691-02,782421020491,7,14.93
DJ0693-03,782421021139,9,16.68
DJ1362-06,782421006747,60,7.2
DJ2102-01,782421069414,7,11.68
DJ2102-03,782421069438,2,11.68
DJ7017-02,782421055059,0,20.16
DJ7017-03,782421055066,8,13.8
DJ7017-04,782421055073,19,20.16
DJ7017-05,782421055080,17,13.8
DJ7017-08,782421068172,5,15.07
DJ7017-09,782421068189,4,15.07
ELV01,5060442520004,0,115
FSG40170,5060108819848,22,10
FSG54811,5060108815734,11,53
HP2325,818631023257,12,8.75
HP2735,818631027354,10,3.25
IBIC2310-2,847841023108,8,6.65
IBIC2311-2,847841023115,19,6.65
IBIC2315-2,847841023153,2,6.65
LL1692,7350022271692,15,21.252
LL8226,7350022278226,1,61.852
LP6070833,3700436070833,19,40
LP6071083,3700436071083,22,40
LP6071601,3700436071601,29,19
NOBT-W54-BK,9342851002279,17,26
NOBT-W54-PU,9342851002286,7,26
NOBT-W58MPK,9342851002491,7,29.75
NOBT-W59NBL,9342851002507,7,30.75
NOBT-W63PK,9342851002576,18,46
NOBT-W63PU,9342851002583,14,46
NSN-0405-12,657447101588,7,16.6
NSN-0405-13,657447091995,6,16.6
NSN-0405-15,657447093869,0,16.6
NSN-0405-17,657447093876,12,16.6
NSN-0405-24,657447091988,0,31.15
NSN-0405-35,657447095696,7,30.25
NSN-0473-21,657447099410,20,3.35
NSN-0473-27,657447099403,0,3.35
NSN-0473-31,657447099380,19,3.35
NSN-0473-35,657447099397,9,3.35
NSN-0473-37,657447099373,5,3.35
NSN-0473-41,657447099359,33,3.35
NSN-0473-47,657447099342,0,3.35
NSN-0475-17,657447095184,9,5.6
NSN-0553-14,657447098734,12,35.65
NSN-1116-11,657447093432,39,2.15
NSN-1116-29,657447093425,62,2.15
NSN-1235-13,657447099939,5,11.1
NT2413-1,782631241310,12,6.85
NT2696,782631269604,16,10.05
NXREVOINS,5060274221216,12,87.5
OX1331-BLK,840215114822,22,23
OXAJ1043-CLR,840215100405,22,6.5
OXAJ1069-CLR,840215110817,6,29.5
OXAJ1077-CLR,840215114440,25,3.5
OXAJ1077-RBY,840215114464,10,3.5
OXHUJ101-CBL,840215119667,16,3.5
OXHUJ101-ICE,840215119643,15,3.5
OXHUJ101-STN,840215119650,15,3.5
OXHUJ101-TAR,840215119636,19,3.5
OXHUJ104-CBL,840215120076,1,18
OXHUJ105-CBL,840215120083,7,13
OXHUJ105-STN,840215119728,9,13
OXHUJ105-TAR,840215119711,4,13
OXHUJ106-CBL,840215119766,2,13
OXHUJ108-ICE,840215119810,6,39.5
OXHUJ109-TAR,840215119827,5,36
OXHUJ110-CBL,840215120090,8,34.5
OXHUJ110-ICE,840215119841,15,34.5
OXHUJ111-CBL,840215120106,6,13
OXHUJ112-CBL,840215120113,5,12
OXHUJ112-ICE,840215119896,6,12
OXHUJ112-TAR,840215119865,5,12
OXS3024-BLIC,840215119544,4,14
PD4220-12,603912235500,19,12.5
PD4536-23,603912300901,2,45
PD4601-23,603912331974,7,10.5
PD4602-23,603912331981,33,13.5
PD4603-23,603912331998,15,18.5
PD4623-23,603912332193,5,14.5
PD4693-23,603912364170,22,14.5
PD4935-12,603912753707,10,44
PD5902-23,603912358384,10,13.5
PD5905-23,603912358414,26,8
PF-CR-73B,854854005571,22,8.5
PF-CR-74B,854854005540,23,8.5
